site_id,type,hits,fails,max_retries,,num_stores,max_stores,memcpy_size,memcpy_max_size,undolog_size_avg,undolog_size_max
2124, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2125, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2126, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2127, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2128, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2129, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2130, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2131, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2132, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2133, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2134, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2135, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2136, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2137, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2138, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2139, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2140, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2141, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2142, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2143, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2144, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2145, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2146, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2147, UNDOLOG,       2,       0,       0,,    1005,     981,      76,              76,       8120.0000,           15856
2148, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2149, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2150, UNDOLOG,       2,       0,       0,,    1446,    1144,     295,             295,      11872.0000,           18912
2151, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2152, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2153, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2154, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2155, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2156, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2157, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2158, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2159, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2160, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2161, UNDOLOG,       1,       0,       0,,     215,     215,       0,               0,       3440.0000,            3440
2162, UNDOLOG,       1,       0,       0,,       4,       4,       0,               0,         64.0000,              64
2163, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2164, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2165, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2166, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2167, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2168, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2169, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2170, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2171, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2172, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2173, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2174, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2175, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2176, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2177, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2178, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2179, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2180, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2181, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2182, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2183, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2184, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2185, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2186, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2187, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2188, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2189, UNDOLOG,   59683,       0,       0,, 1560146,     342,       0,               0,        418.2487,            5472
2190, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2191, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2192, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2193, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2194, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2195, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2196, UNDOLOG,    1745,       0,       0,,   38392,      26,       0,               0,        352.0183,             416
2197, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2198, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2199, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2200, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2201, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2202, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2203, UNDOLOG,      19,       0,       0,,     426,      60,       0,               0,        358.7368,             960
2204, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2205, UNDOLOG,     112,       0,       0,, 1753198,  269574,  463594,           63350,     258901.2857,         4391888
2206, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2207, UNDOLOG,       3,       0,       0,,      84,      36,       0,               0,        448.0000,             576
2208, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2209, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2210, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2211, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2212, UNDOLOG,       1,       0,       0,,   10925,   10925,    8390,            8390,     191584.0000,          191584
2213, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2214, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2215, UNDOLOG,       3,       0,       0,,    5459,    3168,     690,             594,      29605.3333,           51920
2216, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2217, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2218, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2219, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2220, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2221, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2222, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2223, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2224, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2225, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2226, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2227, UNDOLOG,      29,       0,       0,,   35552,   17726,    5451,            4099,      20006.0690,          292080
2228, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2229, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2230, UNDOLOG,    1000,       0,       0,,   19124,    4139,       0,               0,        305.9840,           66224
2231, UNDOLOG,       1,       0,       0,,       8,       8,       0,               0,        128.0000,             128
2232, UNDOLOG,    1745,       0,       0,,   47989,    1561,   50082,            8216,        497.4212,           25024
2233, UNDOLOG,      19,       0,       0,,   29630,   19418,    3355,            2484,      25312.0000,          315776
2234, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2235, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2236, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2237, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2238, UNDOLOG,       3,       0,       0,,   93717,   40205,   22544,           14020,     515173.3333,          671712
2239, UNDOLOG,       1,       0,       0,,     280,     280,       0,               0,       4480.0000,            4480
2240, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2241, UNDOLOG,       2,       0,       0,,     726,     365,     112,              56,       5920.0000,            5952
2242, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2243, UNDOLOG,       3,       0,       0,,      21,       7,       0,               0,        112.0000,             112
2244, UNDOLOG,       1,       0,       0,,    6465,    6465,       0,               0,     103440.0000,          103440
2245, UNDOLOG,       1,       0,       0,,       2,       2,       0,               0,         32.0000,              32
2246, UNDOLOG,       1,       0,       0,,       2,       2,       0,               0,         32.0000,              32
2247, UNDOLOG,       1,       0,       0,,     204,     204,       0,               0,       3264.0000,            3264
2248, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2249, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2250, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2251, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2252, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2253, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2254, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2255, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2256, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2257, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2258, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2259, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2260, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2261, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2262, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2263, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2264, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2265, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2266, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2267, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2268, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2269, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2270, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2271, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2272, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2273, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2274, UNDOLOG,       5,       0,       0,,   48343,   26179,   15262,            5110,     160886.4000,          429392
2275, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2276, UNDOLOG,     165,       0,       0,,  732183,    6620,   43344,             986,      71531.7333,          106224
2277, UNDOLOG,     165,       0,       0,,     330,       2,       0,               0,         32.0000,              32
2278, UNDOLOG,     165,       0,       0,,     495,       3,       0,               0,         48.0000,              48
2279, UNDOLOG,     165,       0,       0,,     330,       2,       0,               0,         32.0000,              32
2280, UNDOLOG,     165,       0,       0,,     495,       3,       0,               0,         48.0000,              48
2281, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2282, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2283, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2284, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2285, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2286, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2287, UNDOLOG,       3,       0,       0,,     360,     310,    4608,            2048,       4992.0000,            5984
2288, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2289, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2290, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2291, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2292, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2293, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2294, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2295, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2296, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2297, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2298, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2299, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2300, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2301, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2302, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2303, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2304, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2305, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2306, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2307, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2308, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2309, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2310, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2311, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2312, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2313, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2314, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2315, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2316, UNDOLOG,       2,       0,       0,,     161,     121,       0,               0,       1288.0000,            1936
2317, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2318, UNDOLOG,       1,       0,       0,,     114,     114,     320,             320,       2464.0000,            2464
2319, UNDOLOG,       2,       0,       0,,    2934,    1583,       0,               0,      23472.0000,           25328
2320, UNDOLOG,      26,       0,       0,,   12300,    4652,       0,               0,       7569.2308,           74432
2321, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2322, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2323, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2324, UNDOLOG,       2,       0,       0,,    7886,    6467,    2160,            1080,      65248.0000,          105632
2325, UNDOLOG,       2,       0,       0,,       4,       2,       0,               0,         32.0000,              32
2326, UNDOLOG,       2,       0,       0,,       4,       2,       0,               0,         32.0000,              32
2327, UNDOLOG,       1,       0,       0,,      75,      75,       0,               0,       1200.0000,            1200
2328, UNDOLOG,       2,       0,       0,,      62,      33,       0,               0,        496.0000,             528
2329, UNDOLOG,       1,       0,       0,,    5183,    5183,       0,               0,      82928.0000,           82928
2330, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2331, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2332, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2333, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2334, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2335, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2336, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2337, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2338, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2339, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2340, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2341, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2342, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2343, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2344, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2345, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2346, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2347, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2348, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2349, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2350, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2351, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2352, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2353, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2354, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2355, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2356, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2357, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2358, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2359, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2360, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2361, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2362, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2363, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2364, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2365, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2366, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2367, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2368, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2369, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2370, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2371, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2372, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2373, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2374, UNDOLOG,       7,       0,       0,,     180,      30,       0,               0,        411.4286,             480
2375, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2376, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2377, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2378, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2379, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2380, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2381, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2382, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2383, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2384, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2385, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2386, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2387, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2388, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2389, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2390, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2391, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2392, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2393, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2394, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2395, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2396, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2397, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2398, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2399, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2400, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2401, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2402, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2403, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2404, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2405, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2406, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2407, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2408, UNDOLOG,       1,       0,       0,,      12,      12,       0,               0,        192.0000,             192
2409, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2410, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2411, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2412, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2413, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2414, UNDOLOG,     143,       0,       0,,    7280,      72,       0,               0,        814.5455,            1152
2415, UNDOLOG,     143,       0,       0,,    1144,       8,       0,               0,        128.0000,             128
2416, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2417, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2418, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2419, UNDOLOG,     280,       0,       0,,    8334,     107,   17536,             128,        601.4857,            1968
2420, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2421, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2422, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2423, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2424, UNDOLOG,     300,       0,       0,,   16646,      96,       0,               0,        887.7867,            1536
2425, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2426, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2427, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2428, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2429, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2430, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2431, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2432, UNDOLOG,       1,       0,       0,,      19,      19,       0,               0,        304.0000,             304
2433, UNDOLOG,       1,       0,       0,,      22,      22,       0,               0,        352.0000,             352
2434, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2435, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2436, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2437, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2438, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2439, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2440, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2441, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2442, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2443, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2444, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2445, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2446, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2447, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2448, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2449, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2450, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2451, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2452, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2453, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2454, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2455, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2456, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2457, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2458, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2459, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2460, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2461, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2462, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2463, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2464, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2465, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2466, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2467, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2468, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2469, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2470, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2471, UNDOLOG,       6,       0,       0,,      78,      13,       0,               0,        208.0000,             208
2472, UNDOLOG,       6,       0,       0,,      18,       3,       0,               0,         48.0000,              48
2473, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
